"fileid","artist","album","song","length","isrc","label","explicit","spotify_url","upc"
"515ceb829f81f3599b0d2155","Karmin","Hello","Brokenhearted","229","USSM11200212","Epic","False","spotify:track:4urcG6Nfubqsuqy3juMjBi","886443396043"
"51215b6d9f81f31ed7f259e6","Nicki Minaj","Starships","Starships (Explicit Version)","211","USCM51200060","Cash Money Records/Motown Records","True","spotify:track:2EBCVPNAG46nbgs6jXPGvv","00602527980287"
"521225249f81f307766c924d","Various Artists","Playa Mix","Mr Saxobeat","193","ROCRP1002864","Squad Music","False","spotify:track:28I6pjTJIvoz5OJeGhUd71","885686953846"
"512053f39f81f31ed7d724b9","P!nk","Greatest Hits...So Far!!!","So What (Main Version)","215","USLF20800067","LaFace Records","True","spotify:track:7bprRkhvOXWmWpqOrEWbXu","884977774177"
"51207e1b9f81f31ed7dc9b6d","Bitter:Sweet","The Remix Game","The Mating Game (Yes King Remix)","322","USBBW0600634","Quango","False","spotify:track:1NLtmmy2MbQ0EFsc69HuqI","182784102658"
"512057159f81f31ed7d794be","Soulja Boy Tell'em (feat. Sammie)","iSouljaBoyTellem","Kiss Me Thru The Phone","193","USUM70848200","Interscope","False","spotify:track:2q4rjDy9WhaN3o9MvDbO21","00602517916821"
"51212a099f81f31ed7ede6be","Drake (feat. Rihanna)","Take Care","Take Care","277","USCM51100552","Cash Money Records/Young Money Ent./Universal Rec.","False","spotify:track:0PRiQvE5UAJgkV9lMelB6S","00602537003600"
"512094e19f81f31ed7df2ce1","Deadmau5","Raise Your Weapon Remixes","Raise Your Weapon (Radio Edit)","203","USUS11100159","Ultra Records","False","spotify:track:51cCF7qepetm6nF3sachME","617465289453"
"512055329f81f31ed7d757a8","Cobra Starship","Hot Mess","Good Girls Go Bad [feat. Leighton Meester] (Album Version)","196","USAT20901277","Decaydance/Fueled By Ramen","False","spotify:track:7kMfu3KUydmrFVGEAhjtyl","075679981646"
"5121ee2a9f81f31ed7fd0674","Rihanna","Diamonds","Diamonds","225","USUM71211793","Def Jam Records","False","spotify:track:1mwt9hzaH7idmC5UCoOUkz","00602537204397"
"5120526a9f81f31ed7d6e938","Owl City","Ocean Eyes","Vanilla Twilight","232","USUM70972070","Motown","False","spotify:track:6NpfWGzDIx3LVf2yaWQRcX","00602527151564"
"5120fbab9f81f31ed7e985ea","Cobra Starship","Night Shades","#1Nite (One Night)","219","USAT21101732","Decaydance/Fueled By Ramen","False","spotify:track:2iObDtZHIKtZ15kLfhK2yw","075679967060"
"512053c79f81f31ed7d71d60","Katy Perry","Teenage Dream","Peacock","232","USCA21001263","Capitol Records (New Release)","True","spotify:track:0rXw5rWZpOdfeeCbMln8MU","5099968460150"
"5121570d9f81f31ed7f1f8c2","Madonna (feat. M.I.A. & Nicki Minaj)","MDNA","Give Me All Your Luvin'","203","USUG11200184","Interscope","False","spotify:track:2SVtWaGAbJI7RFf7g1tJva","00602527968155"
"5121a5a69f81f31ed7f82b1a","Carly Rae Jepsen, Owl City","Kiss","Good Time","205","USUM71206288","Interscope","False","spotify:track:2jR5kaTWvyyWENtAlPxLNi","00602537136797"
"512052f29f81f31ed7d6fbbc","The Qemists","Renegade","Renegade (The Qemists VIP)","301","GBCFB1000426","Ninja Tune","False","spotify:track:1Hn6tSoPeCKPqqOODgHP4y","5021392620190"
"5120513e9f81f31ed7d6c1d4","Eminem","The Marshall Mathers LP","The Real Slim Shady","284","USIR10000448","Interscope","True","spotify:track:1MYlx4dBtiyjn7K8YSyfzT","00606949062927"
"512122c49f81f31ed7ed25a4","Dillon Francis","I.D.G.A.F.O.S.","I.D.G.A.F.O.S.","248","USZ4V1100091","Mad Decent","False","spotify:track:7FwsJLYnRNboaN7suQQePz","891063002939"
"5138e7e9df5bcf39662fd95a","The Ready Set","I'm Alive, I'm Dreaming","Love Like Woe","200","USRE11000125","Sire/Reprise","False","spotify:track:4XRZbiVdsA5qv6f6qP70lS","093624965794"
"512113759f81f31ed7ebc0f7","Bingo Players","Cry (Just A Little)","Cry (Just A Little) [Original Mix]","378","NLC281110164","Hysteria","False","spotify:track:3jgKfKwKsBnPfCapmKlvrM","8712944422412"
"4f836ecac7d26c7954001b3a","Fun.","Some Nights ","Some Nights (Jakob Liedholm Arena Mix)","323","","","","",""
"5120544d9f81f31ed7d73404","Daniel Powter","The Artist Lounge Sampler","Bad Day","234","USWB10401971","Warner Reprise","False","spotify:track:5rYvoJOJ0y8AYodTdf3Wxi","093624936169"
"51206f719f81f31ed7dabff1","Maino","If Tomorrow Comes...","All The Above [feat. T-Pain] (Amended Album Version)","319","USAT20900255","Atlantic Records","False","spotify:track:5nZ4TYZawJz8A9nHg2rLNS","075679989246"
"51212e239f81f31ed7ee460c","Rihanna","Talk That Talk","You Da One","200","USUM71118075","Def Jam Records","False","spotify:track:51PJ2iCdBMEfxtVk3iy4p1","00602527878416"
"512050589f81f31ed7d6a529","Lupe Fiasco","Lasers","Out Of My Head (feat. Trey Songz)","204","USAT21100077","1st & 15th/Atlantic","False","spotify:track:4Nomj38R7Ds0P8I8orW2Tv","075679982346"
"5120513a9f81f31ed7d6c128","Chris Brown featuring Benny Benassi","F.A.M.E.","Beautiful People (Main Version)","225","USJI11100070","Jive","False","spotify:track:4bxI9ChxEjVVqtFZmWRrR4","884977915365"
"51211dbb9f81f31ed7ecb6af","Big Sean (feat. Nicki Minaj)","Dance (A$$) Remix","Dance (A$$) Remix (Explicit Version)","220","USUM71116321","Def Jam Records","True","spotify:track:3OVLPcUPS0HbMeAeMP0jZ4","00602527877204"
"5120532b9f81f31ed7d7049b","Daft Punk","Alive 2007","Face To Face / Short Circuit","295","GBDUW0700007","Parlophone France","False","spotify:track:5XzGyYZemDuCG3OdbhVFvh","5099951165857"
"512051589f81f31ed7d6c5a3","Cascada","Now That's What I Call Club Hits 2","Evacuate the Dancefloor (Radio Edit)","208","DEHK90911301","Now Joint Venture","False","spotify:track:1fvD4tBLGypUG0Tg2nHHus","5099991780355"
"512053299f81f31ed7d70441","Flight Facilities feat. Giselle","Hotel Costes 14 by Stephane Pompougnac","Crave You","324","AUGB20800171","Pschent","False","spotify:track:20qWgXY0EZIm0hSzuU91Hk","3596972236525"
"512145c59f81f31ed7f06b35","Train","Drive By","Drive By","196","USSM11106876","Columbia","False","spotify:track:1wAXODAAL6hY64ZdhrnjBO","886443327832"
"512052a09f81f31ed7d6efa9","Jimmy Eat World","Jimmy Eat World","The Middle","166","USDW10110256","Interscope","False","spotify:track:3mcG2NI5G5vhrQtRda1YnA","00600445033429"
"512050589f81f31ed7d6a52e","R. Kelly","Ignition","Ignition (Remix)","187","USJI10300018","Jive","False","spotify:track:2ZoiKIL2QGJaf6IX9AuK7O","DE0001944405"
"5120610d9f81f31ed7d8de9d","George Michael","Twenty Five","Careless Whisper (Remastered 2006)","300","GBARL0601610","AEGEAN","False","spotify:track:02kqNEFXbcFg22pyvUyjmI","884977918793"
"512050ea9f81f31ed7d6b68a","La Roux","Bulletproof","Bulletproof (Manhattan Clique remix radio)","208","GBUM70908389","Interscope","False","spotify:track:36GD0MfEddCO5VQTHXn4tZ","00602527147109"
"512051cf9f81f31ed7d6d5a4","N.E.R.D.","Seeing Sounds","Everyone Nose (All The Girls Standing In The Line For The Bathroom)","207","USUM70814752","Interscope","False","spotify:track:5XT2CFlTvvRRlWMWZjwvkQ","00602517751064"
"51215ddf9f81f31ed7f29319","Kill Paris","Artless Theif","Fell Out","221","USQY51224402","Invisibles","False","spotify:track:4Dno6kWVAfGCvRQq0Z7OGd","881034988799"
"512131fe9f81f31ed7eea256","Rihanna","Talk That Talk","Birthday Cake","78","USUM71118092","Def Jam Records","True","spotify:track:4EfN6bixdOOgoLYR5C4cWo","00602527878409"
"512094c49f81f31ed7df29e9","Deadmau5","Raise Your Weapon Remixes","Raise Your Weapon (Noisia Remix)","336","USUS11100162","Ultra Records","False","spotify:track:0EC27gmVRVAMlQYHJCvslK","617465289453"
"51205abd9f81f31ed7d80bb9","Lloyd","Street Love","Get It Shawty (Main)","210","USUM70721403","I.G. Records, Inc./Universal Records","False","spotify:track:2a03afRiyAbNAleOByVju4","00602517246775"
"5120507f9f81f31ed7d6aa39","Chris Brown featuring Lil Wayne & Busta Rhymes","Look At Me Now","Look At Me Now (Explicit Version)","223","USJI11100017","Jive","True","spotify:track:7EKTo6rVJ3XSS7QTd6ep2j","884977897838"
"512050c09f81f31ed7d6b176","Big Sean (feat. Chris Brown)","Finally Famous","My Last (Explicit Version)","254","USUM71101896","Def Jam Records","True","spotify:track:2S8rKY8MAVnQ976ELkHli3","00602527768373"
"51218cb99f81f31ed7f694f3","Glee Cast","What Makes You Beautiful (Glee Cast Version)","What Makes You Beautiful (Glee Cast Version)","198","USQX91200733","Columbia","False","spotify:track:5OJftsnDxtQlRMI2QDwvkQ","886443480278"
"512050919f81f31ed7d6ac18","Owl City","Ocean Eyes","Fireflies","228","USUM70972068","Motown","False","spotify:track:1mr3616BzLdhXfJmLmRsO8","00602527151564"
"512050939f81f31ed7d6ac2f","Plain White T's","All That We Needed","Hey There Delilah","233","USHR10622325","Fearless Records - Catalog","False","spotify:track:15iEXnizukvzpAFbLIRGKs","886443018686"
"5120510b9f81f31ed7d6ba75","Usher featuring will.i.am","Raymond v Raymond (Deluxe Edition)","OMG","268","USLF20900103","LaFace Records","False","spotify:track:3r04p85xiJh9Wqk59YDYdc","884977705362"
"51204f0d9f81f31c6a19256d","The Black Eyed Peas","The Beginning & The Best Of The E.N.D.","Don?t Stop The Party","367","USUM71026669","Interscope","False","spotify:track:61s24wRVyG7NP9m7EjdDKL","00602527647098"
"515ceb839f81f3599b0d2166","Chris Brown","Fortune (Deluxe Version)","Turn Up the Music","229","USRC11200099","RCA Records Label","False","spotify:track:0UlHiqi7seV02XNHLMtfGK","886443361683"
"512053509f81f31ed7d70a7d","Chris Brown","F.A.M.E.","She Ain't You","248","USJI11100076","Jive","False","spotify:track:7q7YfXDqbqteY6BZFZr577","884977915372"
"512149e09f81f31ed7f0cd8a","The Cataracs (feat. Dev)","Sunrise","Sunrise","218","USUM71119232","Republic Records","False","spotify:track:5Npft6Tw0d7EXLxCZdBxR2","00602527933528"
"512052339f81f31ed7d6e2b1","David Rush (feat. Kevin Rudolf & LMFAO & Pitbull)","Shooting Star","Shooting Star (Party Rock Mix)","224","USUM70953634","Universal/Island Def Jam","False","spotify:track:6Be5gSaHtw0zMbwLUTbAO5","00602527006024"
"5120b3469f81f31ed7e28755","The Lonely Island","Incredibad","Like A Boss","107","USUM70900502","Broadway Video/Republic Records","True","spotify:track:23tFXzIrL3esi2ECP8mprj","00602517969742"
"512052069f81f31ed7d6dd28","The Cataracs (feat. Dev)","Top Of The World","Top Of The World","222","USUM71102756","Universal Records","False","spotify:track:4ZqI5J82E3aPLvXzN3nVxD","00602527666396"
"5120e5019f81f31ed7e75792","Jason Derulo","It Girl","It Girl","192","USWB11102211","Beluga Heights/Warner Bros.","False","spotify:track:2giHiZTf7a3UKkYvENgavP","054391979100"
"5120cf0a9f81f31ed7e558af","Patrick Stump (feat. Lupe Fiasco)","Soul Punk","This City (Bonus Track)","217","USUM71110013","Island Records","False","spotify:track:4PKNV7axoeqSe6foFl4PsG","00602527811642"
"512177469f81f31ed7f4c81c","Martin Solveig","The Night Out EP","The Night Out (Single Version)","255","FR2PA1200010","Big Beat Records","False","spotify:track:1TbENPXb4EoOT0NIYgtwjx","075679961792"
"4f0c613dc7d26c2979001a8c","Fun","","We Are Young (feat Janele Mona?)","250","","","","",""
"5120ee7e9f81f31ed7e83d5c","Nero","Welcome Reality","Promises","257","GBUM71105544","Interscope","False","spotify:track:1kjvBYbo5SgzDVn42c1SuF","00602527780115"
"512050609f81f31ed7d6a613","Dr. Dre (feat. Akon & Snoop Dogg)","Kush","Kush (Main)","235","USUM71028121","Interscope","True","spotify:track:0D5ER6UGojHVHVVJV0QdY8","00602527593630"
"512051779f81f31ed7d6c933","Eminem","Recovery","Cinderella Man","279","USUM71015394","Aftermath","True","spotify:track:318d3zDZXOxJGU24epWw32","00602527394527"
"5121a94a9f81f31ed7f8599f","Big Time Rush","Elevate","Windows Down","193","USSM11203314","Nickelodeon/Columbia","False","spotify:track:4IdTf8hNz1WRqnNhe8qx67","886443523500"
"52698a739f81f371f75a2720","Jason Derulo","Jason Derulo","Ridin' Solo","216","USWB10905329","Beluga Heights/Warner Bros.","False","spotify:track:7ksYJ95P5vP87A0GH34CIk","093624967408"
"4d87b2a3af03035234000208","KiD CuDi ft. MGMT & Ratatat","The Fridge Podcast","Pursuit Of Happiness (Steve Aoki Dance Remix)","374","","","","",""
"5136cebccf683a1db0e7d1ee","Lady GaGa","Born This Way","Born This Way","260","USUM71100638","Interescope","False","spotify:track:209NkbzmsUa9pAobU7xGyf","00602527635569"
"512051929f81f31ed7d6ccd6","Ellie Goulding","Lights","Lights (Bassnectar Remix)","277","GBUM71101899","Interscope","False","spotify:track:3nPpCn5nYTMg0ajmzv57Jq","00602527746463"
"4dfaee5a99968e672b0000db","Girl Talk","All Day","Let It Out","389","","","","",""
"4e1faf0d99968e0272000304","Plain White T's","All That We Needed","Hey There Delilah","233","","","","spotify:track:15iEXnizukvzpAFbLIRGKs",""
"4ed5217099968e3cb9007279","M83","themusicninja.com","Midnight City (PatrickReza Dubstep Remix)","226","","","","",""
"5121e6989f81f31ed7fc645f","Avicii","Silhouettes","Silhouettes (Syn Cole Creamfields Mix Radio Edit)","204","SEUM71200859","Interscope","False","spotify:track:277FtW1JhfqGngi528FHdp","00602537168583"
"512054ba9f81f31ed7d744ab","Kevin Rudolf (feat. Lil Wayne)","In The City","Let It Rock","231","USCM50800823","Cash Money/Republic Records","True","spotify:track:2vVc2G9w2JteBgxpSUVwX5","00602517901452"
"5267e9b79f81f30fc89d2afc","Cobra Starship","Night Shades","You Make Me Feel...(feat. Sabi)","216","USAT21100959","Decaydance/Fueled By Ramen","False","spotify:track:5FeuH4LtGxDWkSkhRG47QT","075679967060"
"512149869f81f31ed7f0c5d5","Swedish House Mafia vs. Knife Party","Antidote","Antidote (Tommy Trash Remix)","353","GBAAA1100776","EMI UK","False","spotify:track:57E15uZh5L8EW9fCwpDTbR","5099960207555"
"512051dd9f81f31ed7d6d78b","Lady GaGa","Born This Way","The Edge Of Glory","321","USUM71106458","Streamline/Interscope","False","spotify:track:0JNdS1n0ifOP25XvhwAMgM","00602527641249"
"4f414459c7d26c4af400341b","fun.","Some Nights","Some Nights","277","","","","spotify:track:6t6oULCRS6hnI7rm0h5gwl",""
"4f67c24dc7d26c4d10003a30","Unknown","","Untitled","228","","","","",""
"4ed2c71d99968e3cba006518","Unknown","","Untitled","314","","","","",""
"51213da49f81f31ed7efb174","Of Monsters And Men","My Head Is An Animal","Little Talks","267","USUM71119106","Republic Records","False","spotify:track:2ihCaVdNZmnHZWt0fvAM7B","00602527980171"
"512195a19f81f31ed7f747f6","Zedd (feat. Matthew Koma)","Spectrum","Spectrum (Radio Mix)","243","USUM71205604","Interscope","False","spotify:track:0r9Dtmw0gstt9eC2dAjf2Z","00602537073375"
"51222ac99f81f31ed701e7a6","Justin Timberlake feat. JAY Z","Suit & Tie featuring JAY Z","Suit & Tie featuring JAY Z","328","USRC11300004","RCA Records Label","False","spotify:track:6dEnpbXyamib2EJnRhTt0G","886443826540"
"5120518c9f81f31ed7d6cbe3","B.o.B","B.o.B Presents: The Adventures of Bobby Ray","Don't Let Me Fall","275","USAT21000475","Rebel Rock/Grand Hustle/Atlantic","True","spotify:track:3myI1o0izYfh2z9JTQzCfJ","075679985095"
"527ceeaa9f81f349b193569e","Imagine Dragons","Night Visions","Radioactive","188","USUM71201074","Kid Ina Korner / Interscope","False","spotify:track:4G8gkOterJn0Ywt6uhqbhp","00602537126835"
"512056f99f81f31ed7d7915b","Mr. Scruff","Ninja Tuna with Bonus Bait","Kalimba","351","GBCFB0800202","Ninja Tune","False","spotify:track:7fOOZRwBQPGsoOuN9rVh2E","5021392535395"
"51212c3d9f81f31ed7ee1857","Calvin Harris","Feel So Close","Feel So Close (Nero Remix)","285","GBARL1100750","Ultra Records","False","spotify:track:6z7fC23kVb8rOY1mLskZmY","617465290152"
"512180ec9f81f31ed7f595db","Flo Rida","Whistle","Whistle","225","USAT21201745","Atlantic Records","False","spotify:track:0ltBH1JNzSvQJPjJpvTu9B","075679961396"
"5121e67e9f81f31ed7fc61ea","Justin Bieber (feat. Big Sean)","As Long As You Love Me","As Long As You Love Me (Audien Luvstep Mix)","280","USUM71209050","Island Records","False","spotify:track:40EAGdJoHsLkgwPpdFN3gS","00602537170265"
"5120a0929f81f31ed7e0801b","Andy Grammer","Andy Grammer","Fine By Me","172","USZXT1108633","S-Curve Records","False","spotify:track:7tg0OrYieTMcQmxIczNMqE","00044003143265"
"512050789f81f31ed7d6a93c","Wiz Khalifa","Rolling Papers","No Sleep","191","USAT21100303","Rostrum/Atlantic","False","spotify:track:3aPAqdIyWKT6d1H63uBT45","075679970121"
"51218b2c9f81f31ed7f66f42","Alex Clare","The Lateness Of The Hour","Too Close","257","GBUM71101222","Universal Records","False","spotify:track:4VySpxhRGy32u5zPCprzDn","00602537037261"
"512051489f81f31ed7d6c34f","Flo Rida","Turn Around [5,4,3,2,1]","Turn Around (5,4,3,2,1)","200","USAT21002298","Poe Boy/Atlantic","False","spotify:track:6Uj8ru7TNLDIelbuQ8eBd6","075679971784"
"5120514e9f81f31ed7d6c42c","Ok Go","Of the Blue Colour of the Sky (Extra Nice Edition)","This Too Shall Pass","188","USCA20904749","Paracadute","False","spotify:track:1SMtj9r8K7Lzh71S5MsIhD","884977825466"
"512055a69f81f31ed7d76911","Ok Go","OK Go","Get Over It","197","USCA20200299","Capitol Records (New Release)","False","spotify:track:0SLOiJClXkAZluClYpke95","0724353372453"
"5121de009f81f31ed7fb8cd3","Psy","Gangnam Style (?????)","Gangnam Style (?????)","219","USUM71210283","Republic Records","False","spotify:track:1R2SZUOGJqqBiLuvwKOT2Y","00602537178032"
"50ac0eeecf683a6ed72cdfb2","Sandro Silva & Quintino ","Thissongissick.com","Epic (Carnage & Luminox Festival Trap Refix)","257","","","","",""
"5124100bcf683a3422cf71f6","Ricky Cervantes","","Cowboy B.o.Bebop! (The Seatbelts v. Luke Vibert v. B.o.B v. Nicki Minaj)","214","","","","",""
"51216a149f81f31ed7f3a9c7","Sebastian Ingrosso (feat. Alesso & Ryan Tedder)","Calling (Lose My Mind)","Calling (Lose My Mind) (Radio Edit)","205","GBJ4B1200056","Interscope","False","spotify:track:34NNeV9jfgNgaALgUr0u9V","00602527996073"
"512051439f81f31ed7d6c2a4","Antoine Dodson & The Gregory Brothers","Bed Intruder Song (feat. Kelly Dodson)","Bed Intruder Song (feat. Kelly Dodson)","185","US92U1029001","Gregory Residence","False","spotify:track:3au9WLuwTxQlrHBlBb52ss","881034572295"
"510a87e6cf683a1bf3e99bca","Fareoh & Archie","","Feathers + Alive (Bootleg)","330","","","","",""
"512050909f81f31ed7d6abfd","Wynter Gordon","Dirty Talk [Remixes]","Dirty Talk [Laidback Luke Remix]","391","USAT21000282","Big Beat Records/Atlantic","False","spotify:track:3BQFSZ786vuUQLrQHCa2Cz","075679977403"
"50c92a06cf683a7f7c3b9949","Kill Paris","Shades of Funk","Shades of Funk","163","","","","",""
"4e89037899968e5872001b95","Steve Aoki & Afrojack","Vacayvitamins.com","No Beef Ft. Miss Palmer (Panic City & Supersede Remix)","360","","","","",""
"50feb859cf683a52ad75bbdf","Steven V & Kario Mart","","Huuu! (Original Mix)","141","","","","",""
"5156082bdf5bcf410313e6e9","Monsta","MONSTA","Holdin' On (Skrillex & Nero Remix)","237","USQY51320574","OWSLA","False","spotify:track:1yUkvI4Pv8mbJ8VRvmAVP9","887158337604"
"50db14decf683a1addbf12e9","Hardwell feat Amba Shepherd","","Apollo","311","","","","spotify:track:5IrxDEW89aJEluzJgCFlkJ",""
"51248782cf683a340de4fcbf","The Aston Shuffle vs Tommy Trash vs Tony Romera","","Sunrise Pandor (Tommy Trash Bootleg)","333","","","","",""
"510769c2cf683a28dde5bc31","Savoy (ft Heather Bright)","","So Bad [Dubstep]","272","","","","",""
"50c9e7f6cf683a7f8c6f434f","Zedd","","Spectrum (Assertive Remix)","349","","","","",""
"512ab376cf683a341658344f","Arkasia","Revolution","Revolution","285","","","","",""
"5037828acf683a6311000042","David Guetta ft. Sia","","Titanium( Kundo Bootleg Remix)","226","","","","",""
"51229785cf683a34243da5d1","Zedd Ft. Foxes","","Clarity (Tiesto Remix)","351","","","","",""
"4fce8a8bcf683a0f7400009f","Lindsey Stirling","","Violin Crystalize (Dubstep)","260","","","","",""
"516b6e04cf683a4b740804ba","The Mu Bootleg","","Rage Anthem (Nari and Milani vs Armin vs GTA vs R3HAB)","376","","","","",""
"515f6904cf683a224e4e4e7b","Little Daylight","House.NET","Overdose (The Chainsmokers Remix)","276","","","","",""
"5121dcba9f81f31ed7fb70bf","Feed Me","Feed Me's Escape From Electric Mountain","One Click Headshot","287","GBTDG1100417","Mau5trap","False","spotify:track:7Mw1svSngAwEaKFDjgxdiT","0883958010068"
"4e5d727399968e1ff800bd7f","Dada Life","","Happy Violence (Original Mix)","307","","","","",""
"4e3089e999968e3f030030af","Unknown","","Untitled","248","","","","",""
"50fb8379cf683a1144e82356","Anamanaguchi","","Untitled","434","","","","",""
"500ddd34cf683a450a0023c6","Isosine","Mashup Manifesto II","Intro (No Power)","351","","","","",""
"51169a62cf683a58418fd6a4","Technoboy & Tuneboy","","LUKA [Preview]","204","","","","",""
"50c17ee2cf683a70813e8a5f","Technoboy & Activator","Steam Train","Steam Train","333","","","","spotify:track:203GOkPISohri1JtvdN8qC",""
"511c4bb2cf683a584c58e037","Unknown","","At Dawn We Rage - The Road To San Juan (Demo)","182","","","","",""
"51216a4b9f81f31ed7f3adf8","Dillon Francis and Kill The Noise","Something, Something, Awesome.","Dill the Noise","295","USQY51236776","OWSLA","False","spotify:track:3ic1E34WS95wFcJtF62kCD","887158001567"
"50fc5cfdcf683a73208dbbbe","At Dawn We Rage","http://www.atdawnwerage.com","Tell Me (Demo)","228","","","","",""
"512053549f81f31ed7d70b1a","Pantera","Vulgar Display Of Power","Walk (LP Version)","315","USEE10170088","Atlantic Records","False","spotify:track:7fcfNW0XxTWlwVlftzfDOR","075679175861"
"5121950e9f81f31ed7f73cb7","Knife Party","Rage Valley EP","Centipede","246","GBAHT1200224","WM UK","False","spotify:track:0u2AIKDVafHwCFQ9LDnqxH","825646581917"
"5122006f9f81f31ed7fe75a8","Kill The Noise, Brillz & Minxx","Black Magic","Saturn","332","USA2P1271808","OWSLA","False","spotify:track:2sIrBYQUmCxxhdZD5L0SCA","887158247972"
"50fd90cccf683a7326da9dc9","Mord Fustang","Taito","Taito (Original Mix)","378","","","","",""
"5120a7679f81f31ed7e1413f","The Doobie Brothers","Live At The Greek Theater 1982","Jesus is Just Alright","266","GBCBR1101380","Eagle Rock (US)/Eagle Records","False","spotify:track:54L0IKQ0XkPIPh1wPL7g2v","00826992021621"
"51222e179f81f31ed70224f4","Sound FX","Amazing Sound Effects of Birds","Ducks at a City Pond","75","US4R30906342","Hot Ideas","False","spotify:track:1Swrfk3alN8f4pDqd5xMpT","0775957072690"
"512054de9f81f31ed7d74a9d","Benga & Coki","Addicted To Bass Classics - Drum & Bass, Dubstep & UK Garage","Night","356","GBCEN0900083","Ministry of Sound Recordings Limited","False","spotify:track:0unwEQ4UFfqBOKhHgeTwVp","5051275044195"
"5121831d9f81f31ed7f5c2b8","Dillinja","All The Things / Forsaken Dreams","All The Things","413","GBBTQ1200036","Valve Recordings","False","spotify:track:0T9yVO2ZQlbKv4Q8xB8qmU","5055199502274"
"512216499f81f31ed7003cc0","DJ Hazard","FABRICLIVE 65: DJ Hazard","Air Guitar","290","GBLSB1200037","Fabric Worldwide","False","spotify:track:6ZKD3pcqoTImJUKHGLQnqI","0802560013083"
"5120584a9f81f31ed7d7bbc8","C?line Dion","One Heart","I Drove All Night","240","CAC220200288","Columbia","False","spotify:track:4Bicon0LhFcl0F6oQyOaOv","696998718524"
"511c3e2bcf683a5832cbbd64","Unknown","","Untitled","208","","","","",""
"511c301ccf683a58493fef2c","Unknown","","Untitled","509","","","","",""
"511c2fd9cf683a5832cbbbfa","Unknown","","Untitled","539","","","","",""
"511c2f99cf683a5838e7b35c","Unknown","","Untitled","504","","","","",""
"5120550d9f81f31ed7d7525c","Mark Knight and Wolfgang Gartner","Conscindo","Conscindo","450","GBJAJ1001131","Toolroom Trax","False","spotify:track:5jFLSkuJWpctA4pvbmrpf0","5052075106311"
"511c2f5fcf683a58493fef20","Unknown","","Untitled","424","","","","",""
"511c2f16cf683a5838e7b355","Unknown","","Untitled","449","","","","",""
"511c2ed6cf683a584c58dd40","Unknown","","Untitled","545","","","","",""
"511c2e8acf683a584c58dd3c","Unknown","","Untitled","425","","","","",""
"5005d4eecf683a54770001b2","Tristan Garner vs Qulinez (Feat. The Wanted, Neon Hitch, Usher, Gary Go)","Dance Floor Filth 2","Action (3LAU Extended Edit)","354","","","","",""
"51219b1c9f81f31ed7f79b04","Phillip Phillips","Home","Home","210","QMTM61200272","19 Recordings/Interscope","False","spotify:track:2ZQyksYO4zzhyHNcueL0CP","00602537094042"
"512556b9cf683a341e11aadc","ak9","","Red & Blue","292","","","","",""
"50ee2400cf683a34a27a4968","Aylen","Aylen 2013 Bootleg Pack","Martin Solveig, Madeon, Hard Rock Sofa, Marco V - Analogital Night Out (Aylen Mashup)","308","","","","",""
"5154edd4cf683a7e45c16529","Le Wood","","JU!CY (Mix)","272","","","","",""
"51533dd4cf683a5aa1f2819f","LeGinge","","High tide ","182","","","","",""
"515408a3cf683a5aaa759189","The Mu","","It's A Trap (Mini-Mix)","760","","","","",""
"509903b7cf683a5dfe19f6fb","Le Wood","","Zombies Ate My Wonderwall","274","","","","",""
"50785cb8cf683a7f37003519","Taylor Swift","","Taylor Swift- I Knew You Were Trouble. (PRFFTT & Svyable Bootleg)","303","","","","",""
"50521787cf683a46290006fd","?lex Young","","Palm Trees ","217","","","","",""
"5121ef269f81f31ed7fd1d60","Madeon feat. Nicholas Petricca","The City","Finale (Netsky Remix)","295","GBARL1201350","popcultur","False","spotify:track:048AbE9LVZn2qc4mKxoEO9","886443658394"
"4e03f61a99968e5f48000617","Norwegian Recycling","","8 Become 1","256","","","","",""
"50fe255ccf683a52c78da1c3","Psychic Type","","Pocket Monsters","237","","","","",""
"5120507c9f81f31ed7d6a9e8","Passion Pit","Chunk of Change","Sleepyhead","175","USJMZ0800058","Frenchkiss/Columbia","False","spotify:track:3ZUMC5OazTA8QtLpdlPdz9","888880969347"
"515f3e08cf683a2251ee0a60","Daughter","","Medicine (The Chainsmokers Remix)","260","","","","",""
"512c35b1df5bcf27a99af938","Adele","Skyfall","Skyfall","286","GBBKS1200164","XL Recordings/Columbia","False","spotify:track:3PYj9ZpkaLknWSJVQ4j0aL","886443673632"
"4def911599968e36a500008d","Wolfgang Gartner","Chubbybeavers.com","Illmerica (Natty Rico Sax Rework)","350","","","","",""
"512cdc612e38172859c5cc55","Deadmau5","Electric Daisy Carnival Vol. 3","The Veldt (feat. Chris James)","315","USUS11200382","Ultra Records","False","spotify:track:0GaY6aSvUcebWa8dyP5zoV","617465755750"
"516c5d4ccf683a4b7779fd82","Empire of the Sun","","Alive","209","","","","spotify:track:0UB1ORB5L02Yb4PtXgLDj1",""
"5121ca739f81f31ed7f9fb01","Boys Noize","Oi Oi Oi","& Down","258","DEDU20700052","Last Gang Records","False","spotify:track:2mtaWSnNN9tlr2n3FaQtNN","886443666801"
